Date;Price;Open;High;Low;Change (%)
19/09/2015;231.1;232.2;233.4;230.2;-0.47
20/09/2015;231.1;231.1;232.7;229.9;0.00
21/09/2015;226.3;231.1;231.6;225.0;-2.06
22/09/2015;230.0;226.3;233.2;224.1;1.63
23/09/2015;229.9;230.0;232.2;228.5;-0.05
24/09/2015;233.8;229.9;235.8;229.6;1.68
25/09/2015;235.0;233.8;237.6;232.7;0.54
26/09/2015;234.3;235.0;235.7;232.7;-0.31
27/09/2015;232.5;234.3;234.8;231.8;-0.77
28/09/2015;238.9;232.5;240.4;232.4;2.74
29/09/2015;236.7;238.9;240.4;234.8;-0.90
30/09/2015;235.9;236.7;237.8;234.4;-0.33
01/10/2015;237.1;235.9;238.7;234.7;0.47
02/10/2015;236.7;237.1;238.4;235.1;-0.14
03/10/2015;238.6;236.7;239.5;236.1;0.79
04/10/2015;238.3;238.6;277.6;237.5;-0.10
05/10/2015;240.1;238.3;240.5;236.4;0.76
06/10/2015;246.1;240.1;247.6;239.4;2.49
07/10/2015;243.0;246.1;247.3;241.6;-1.28
08/10/2015;242.6;243.0;244.8;241.6;-0.16
09/10/2015;244.0;242.6;244.6;241.3;0.60
10/10/2015;245.4;244.0;245.9;242.9;0.54
11/10/2015;247.6;245.4;248.3;244.5;0.94
12/10/2015;245.4;247.6;248.0;244.6;-0.93
13/10/2015;248.8;245.4;251.2;243.1;1.40
14/10/2015;252.3;248.8;255.1;248.3;1.43
15/10/2015;254.4;252.3;256.8;251.2;0.84
16/10/2015;262.9;254.4;267.3;253.9;3.31
17/10/2015;269.6;262.9;275.4;261.7;2.55
18/10/2015;261.7;269.6;272.4;259.5;-2.93
19/10/2015;263.8;261.7;266.0;259.9;0.82
20/10/2015;269.8;263.8;272.1;262.7;2.25
21/10/2015;267.1;269.8;272.2;263.5;-0.98
22/10/2015;274.4;267.1;278.7;266.8;2.74
23/10/2015;276.9;274.4;279.8;273.2;0.91
24/10/2015;282.6;276.9;283.0;277.0;2.04
25/10/2015;287.9;282.6;295.6;281.8;1.88
26/10/2015;285.1;287.9;287.6;279.6;-0.94
27/10/2015;294.7;285.1;298.4;285.1;3.34
28/10/2015;303.5;294.7;307.5;294.0;3.01
29/10/2015;313.6;303.5;318.5;300.2;3.32
30/10/2015;327.1;313.6;334.9;310.8;4.30
31/10/2015;311.2;327.1;333.3;304.6;-4.85
01/11/2015;323.0;311.2;324.3;304.7;3.76
02/11/2015;359.3;323.0;365.8;319.8;11.25
03/11/2015;396.5;359.3;416.8;354.6;10.36
04/11/2015;400.9;396.5;492.8;368.6;1.11
05/11/2015;382.7;400.9;447.2;366.1;-4.54
06/11/2015;369.8;382.7;396.4;348.8;-3.37
07/11/2015;385.1;369.8;391.8;369.0;4.13
08/11/2015;371.6;385.1;389.8;365.5;-3.51
09/11/2015;380.2;371.6;385.1;360.2;2.33
10/11/2015;336.7;380.2;381.4;323.2;-11.45
11/11/2015;304.7;336.7;341.8;292.4;-9.50
12/11/2015;333.9;304.7;346.1;306.1;9.56
13/11/2015;333.8;333.9;341.8;323.9;-0.02
14/11/2015;331.8;333.8;369.8;326.4;-0.60
15/11/2015;317.5;331.8;334.8;314.2;-4.32
16/11/2015;330.2;317.5;332.0;314.1;4.02
17/11/2015;333.9;330.2;342.9;328.1;1.12
18/11/2015;335.9;333.9;337.4;329.4;0.60
19/11/2015;325.0;335.9;335.6;323.4;-3.26
20/11/2015;321.1;325.0;327.1;309.5;-1.19
21/11/2015;324.7;321.1;328.4;318.4;1.11
22/11/2015;322.8;324.7;326.9;319.4;-0.59
23/11/2015;322.1;322.8;325.0;319.9;-0.20
24/11/2015;318.4;322.1;323.3;315.5;-1.17
25/11/2015;327.5;318.4;330.0;315.7;2.88
26/11/2015;353.7;327.5;368.9;327.4;8.01
27/11/2015;359.5;353.7;363.9;345.1;1.63
28/11/2015;355.8;359.5;360.1;350.5;-1.03
29/11/2015;370.8;355.8;372.8;354.5;4.22
30/11/2015;378.0;370.8;382.6;367.9;1.92
01/12/2015;361.8;378.0;379.0;353.7;-4.28
02/12/2015;360.0;361.8;363.4;347.2;-0.50
03/12/2015;360.3;360.0;371.4;355.5;0.09
04/12/2015;361.7;360.3;364.0;354.3;0.38
05/12/2015;386.7;361.7;390.3;361.5;6.92
06/12/2015;393.4;386.7;402.2;382.6;1.73
07/12/2015;394.3;393.4;398.7;381.7;0.23
08/12/2015;410.7;394.3;411.1;388.0;4.16
09/12/2015;416.0;410.7;424.6;403.3;1.30
10/12/2015;415.5;416.0;420.4;409.5;-0.12
11/12/2015;449.8;415.5;453.4;413.7;8.26
12/12/2015;432.3;449.8;467.7;403.7;-3.90
13/12/2015;434.7;432.3;441.0;420.8;0.56
14/12/2015;442.0;434.7;449.5;428.8;1.68
15/12/2015;462.6;442.0;464.2;440.7;4.67
16/12/2015;454.0;462.6;465.2;437.4;-1.87
17/12/2015;455.5;454.0;458.4;447.3;0.34
18/12/2015;463.2;455.5;466.1;453.5;1.68
19/12/2015;461.2;463.2;466.0;452.3;-0.43
20/12/2015;441.8;461.2;462.8;431.1;-4.21
21/12/2015;437.6;441.8;445.5;424.0;-0.95
22/12/2015;437.0;437.6;443.2;433.3;-0.13
23/12/2015;442.4;437.0;444.8;434.3;1.24
24/12/2015;453.0;442.4;460.6;441.8;2.38
25/12/2015;454.0;453.0;457.4;449.5;0.24
26/12/2015;415.4;454.0;456.5;400.5;-8.52
27/12/2015;422.4;415.4;425.5;406.1;1.69
28/12/2015;421.8;422.4;429.9;417.1;-0.15
29/12/2015;431.9;421.8;433.6;419.3;2.41
30/12/2015;427.1;431.9;435.0;420.8;-1.10
31/12/2015;430.0;427.1;433.1;417.1;0.66
01/01/2016;434.0;430.0;438.0;425.9;0.94
02/01/2016;433.7;434.0;437.4;430.7;-0.06
03/01/2016;430.7;433.7;434.1;423.1;-0.70
04/01/2016;433.3;430.7;435.3;428.6;0.61
05/01/2016;431.2;433.3;435.3;428.9;-0.49
06/01/2016;430.8;431.2;432.1;425.0;-0.09
07/01/2016;457.0;430.8;457.5;428.5;6.09
08/01/2016;452.9;457.0;462.9;446.5;-0.91
09/01/2016;448.3;452.9;454.5;444.9;-1.01
10/01/2016;446.2;448.3;448.9;438.6;-0.47
11/01/2016;447.7;446.2;451.1;441.8;0.34
12/01/2016;445.0;447.7;448.4;443.1;-0.60
13/01/2016;432.2;445.0;443.7;420.4;-2.89
14/01/2016;429.1;432.2;433.7;427.0;-0.71
15/01/2016;372.3;429.1;430.1;364.7;-13.25
16/01/2016;385.0;372.3;386.7;350.4;3.43
17/01/2016;382.5;385.0;390.7;377.7;-0.67
18/01/2016;384.4;382.5;387.3;373.2;0.50
19/01/2016;379.5;384.4;386.7;375.9;-1.29
20/01/2016;414.6;379.5;425.7;374.0;9.26
21/01/2016;410.2;414.6;423.4;403.9;-1.05
22/01/2016;382.6;410.2;411.5;374.9;-6.73
23/01/2016;388.6;382.6;395.4;380.3;1.56
24/01/2016;402.1;388.6;405.4;385.5;3.48
25/01/2016;392.8;402.1;403.8;386.9;-2.33
26/01/2016;389.8;392.8;397.7;387.9;-0.76
27/01/2016;395.0;389.8;397.4;389.4;1.34
28/01/2016;379.7;395.0;395.4;376.7;-3.88
29/01/2016;380.3;379.7;385.8;363.5;0.16
30/01/2016;377.8;380.3;381.8;375.0;-0.67
31/01/2016;369.8;377.8;380.5;366.9;-2.10
01/02/2016;372.2;369.8;379.8;365.3;0.63
02/02/2016;373.9;372.2;376.6;371.4;0.47
03/02/2016;368.0;373.9;375.9;366.2;-1.58
04/02/2016;390.6;368.0;391.8;368.0;6.15
05/02/2016;386.5;390.6;391.1;384.5;-1.07
06/02/2016;376.7;386.5;386.4;372.9;-2.53
07/02/2016;377.9;376.7;382.6;375.3;0.33
08/02/2016;372.6;377.9;380.9;372.1;-1.40
09/02/2016;375.3;372.6;377.6;371.4;0.72
10/02/2016;381.9;375.3;385.4;374.1;1.75
11/02/2016;379.5;381.9;383.2;372.8;-0.64
12/02/2016;384.0;379.5;386.4;379.3;1.21
13/02/2016;390.1;384.0;392.6;383.3;1.58
14/02/2016;405.5;390.1;405.9;390.1;3.95
15/02/2016;401.1;405.5;410.9;396.6;-1.09
16/02/2016;406.4;401.1;409.8;398.0;1.33
17/02/2016;417.1;406.4;421.5;405.0;2.64
18/02/2016;421.4;417.1;425.5;414.8;1.02
19/02/2016;420.0;421.4;424.3;416.4;-0.34
20/02/2016;440.1;420.0;442.7;419.5;4.78
21/02/2016;437.9;440.1;447.6;425.5;-0.50
22/02/2016;437.8;437.9;440.2;431.3;-0.02
23/02/2016;419.9;437.8;440.8;414.4;-4.09
24/02/2016;422.7;419.9;425.2;410.4;0.67
25/02/2016;423.5;422.7;427.2;417.5;0.18
26/02/2016;427.3;423.5;427.6;419.1;0.91
27/02/2016;431.3;427.3;434.1;427.3;0.93
28/02/2016;432.5;431.3;435.6;421.2;0.27
29/02/2016;436.2;432.5;441.3;429.8;0.86
01/03/2016;434.0;436.2;439.0;428.5;-0.50
02/03/2016;425.4;434.0;435.9;423.9;-2.00
03/03/2016;419.6;425.4;425.8;414.9;-1.36
04/03/2016;409.5;419.6;423.4;407.2;-2.40
05/03/2016;399.0;409.5;410.1;386.9;-2.56
06/03/2016;406.0;399.0;412.0;393.1;1.74
07/03/2016;414.9;406.0;416.6;402.0;2.19
08/03/2016;411.9;414.9;416.7;408.4;-0.72
09/03/2016;412.8;411.9;414.9;408.9;0.21
10/03/2016;415.8;412.8;417.5;410.3;0.74
11/03/2016;419.1;415.8;422.4;415.1;0.79
12/03/2016;410.4;419.1;420.7;407.0;-2.09
13/03/2016;412.4;410.4;415.9;409.6;0.50
14/03/2016;414.3;412.4;416.1;411.2;0.46
15/03/2016;415.1;414.3;417.4;412.3;0.20
16/03/2016;415.9;415.1;417.0;413.3;0.19
17/03/2016;418.2;415.9;419.6;415.3;0.54
18/03/2016;408.2;418.2;418.6;402.5;-2.39
19/03/2016;408.7;408.2;410.5;402.1;0.13
20/03/2016;411.5;408.7;413.5;407.2;0.69
21/03/2016;411.1;411.5;413.1;407.3;-0.10
22/03/2016;416.2;411.1;417.9;410.8;1.24
23/03/2016;417.0;416.2;419.6;414.2;0.19
24/03/2016;414.7;417.0;417.7;412.9;-0.54
25/03/2016;415.7;414.7;417.3;412.4;0.23
26/03/2016;416.5;415.7;417.7;413.9;0.19
27/03/2016;424.6;416.5;427.4;415.5;1.94
28/03/2016;422.2;424.6;425.4;419.7;-0.56
29/03/2016;415.0;422.2;424.5;406.4;-1.71
30/03/2016;412.4;415.0;416.2;408.4;-0.62
31/03/2016;415.7;412.4;417.2;411.5;0.78
01/04/2016;415.6;415.7;416.9;412.8;0.00
02/04/2016;418.5;415.6;420.1;415.1;0.69
03/04/2016;419.1;418.5;420.2;417.0;0.13
04/04/2016;419.3;419.1;420.4;416.2;0.06
05/04/2016;422.1;419.3;423.7;418.0;0.65
06/04/2016;421.3;422.1;422.8;419.5;-0.19
07/04/2016;420.1;421.3;422.0;417.9;-0.27
08/04/2016;417.7;420.1;423.5;415.5;-0.58
09/04/2016;418.0;417.7;418.9;412.4;0.09
10/04/2016;420.3;418.0;421.6;416.7;0.53
11/04/2016;421.4;420.3;422.4;418.1;0.28
12/04/2016;424.7;421.4;426.7;420.7;0.79
13/04/2016;423.5;424.7;426.6;421.4;-0.30
14/04/2016;424.0;423.5;425.4;421.8;0.13
15/04/2016;428.7;424.0;429.5;423.3;1.10
16/04/2016;430.0;428.7;432.0;426.8;0.32
17/04/2016;426.3;430.0;430.6;423.8;-0.88
18/04/2016;427.7;426.3;429.1;424.4;0.34
19/04/2016;434.9;427.7;436.1;426.8;1.69
20/04/2016;441.2;434.9;442.9;432.5;1.43
21/04/2016;449.3;441.2;450.8;439.5;1.85
22/04/2016;445.3;449.3;450.2;441.9;-0.90
23/04/2016;450.1;445.3;451.5;443.1;1.08
24/04/2016;457.6;450.1;461.8;447.9;1.66
25/04/2016;461.7;457.6;466.2;451.8;0.91
26/04/2016;466.0;461.7;468.9;459.2;0.92
27/04/2016;447.0;466.0;467.9;444.6;-4.08
28/04/2016;448.5;447.0;450.1;433.9;0.33
29/04/2016;455.0;448.5;456.3;445.2;1.45
30/04/2016;448.5;455.0;456.9;446.6;-1.42
01/05/2016;452.2;448.5;454.2;447.5;0.83
02/05/2016;444.2;452.2;453.9;440.2;-1.78
03/05/2016;450.3;444.2;451.5;441.5;1.37
04/05/2016;445.8;450.3;450.9;444.2;-0.99
05/05/2016;448.1;445.8;449.2;444.4;0.51
06/05/2016;459.6;448.1;461.5;445.7;2.56
07/05/2016;458.5;459.6;460.6;454.6;-0.24
08/05/2016;457.9;458.5;460.2;454.9;-0.13
09/05/2016;460.4;457.9;464.2;455.4;0.56
10/05/2016;449.4;460.4;462.1;446.8;-2.41
11/05/2016;452.5;449.4;456.1;449.6;0.70
12/05/2016;454.4;452.5;455.3;448.4;0.43
13/05/2016;455.4;454.4;457.2;451.5;0.22
14/05/2016;456.4;455.4;457.7;453.6;0.23
15/05/2016;458.1;456.4;460.3;455.0;0.37
16/05/2016;454.9;458.1;459.6;450.7;-0.71
17/05/2016;453.3;454.9;456.3;451.7;-0.36
18/05/2016;454.2;453.3;456.6;452.4;0.21
19/05/2016;442.7;454.2;455.2;441.1;-2.55
20/05/2016;442.1;442.7;447.8;435.4;-0.12
21/05/2016;443.6;442.1;445.2;439.7;0.35
22/05/2016;439.6;443.6;444.2;436.9;-0.91
23/05/2016;443.7;439.6;445.0;438.2;0.93
24/05/2016;446.1;443.7;447.9;442.0;0.55
25/05/2016;449.8;446.1;451.2;445.4;0.82
26/05/2016;453.3;449.8;454.3;447.7;0.78
27/05/2016;474.0;453.3;479.2;452.7;4.58
28/05/2016;524.2;474.0;531.8;467.0;10.58
29/05/2016;516.0;524.2;548.0;493.2;-1.56
30/05/2016;532.3;516.0;544.2;512.8;3.14
31/05/2016;528.9;532.3;546.9;513.2;-0.63
01/06/2016;537.4;528.9;542.3;521.3;1.60
02/06/2016;537.1;537.4;541.5;530.5;-0.06
03/06/2016;567.0;537.1;573.7;534.3;5.57
04/06/2016;572.0;567.0;592.7;560.9;0.87
05/06/2016;574.9;572.0;583.6;567.8;0.52
06/06/2016;583.6;574.9;586.7;571.7;1.51
07/06/2016;575.6;583.6;591.3;543.6;-1.37
08/06/2016;580.5;575.6;582.4;567.8;0.86
09/06/2016;574.7;580.5;580.7;569.3;-1.00
10/06/2016;577.9;574.7;579.3;571.1;0.56
11/06/2016;591.6;577.9;592.6;576.3;2.37
12/06/2016;666.5;591.6;683.8;592.8;12.67
13/06/2016;700.1;666.5;718.2;652.8;5.03
14/06/2016;685.1;700.1;702.5;654.7;-2.13
15/06/2016;690.8;685.1;695.1;670.5;0.82
16/06/2016;761.2;690.8;769.7;687.4;10.20
17/06/2016;743.9;761.2;771.9;704.2;-2.27
18/06/2016;753.8;743.9;776.0;727.1;1.33
19/06/2016;761.0;753.8;765.1;740.4;0.96
20/06/2016;734.0;761.0;764.6;717.4;-3.56
21/06/2016;667.4;734.0;732.2;626.0;-9.07
22/06/2016;590.6;667.4;677.8;586.6;-11.51
23/06/2016;620.8;590.6;629.5;539.3;5.13
24/06/2016;656.9;620.8;687.4;616.4;5.81
25/06/2016;663.5;656.9;688.1;640.8;1.01
26/06/2016;625.4;663.5;665.2;609.9;-5.74
27/06/2016;644.7;625.4;650.3;615.2;3.08
28/06/2016;644.9;644.7;659.3;634.3;0.04
29/06/2016;636.5;644.9;645.9;621.8;-1.29
30/06/2016;670.0;636.5;673.0;631.2;5.26
01/07/2016;674.6;670.0;685.1;661.1;0.68
02/07/2016;698.1;674.6;700.5;671.5;3.48
03/07/2016;661.6;698.1;701.5;644.6;-5.22
04/07/2016;675.2;661.6;679.0;644.0;2.04
05/07/2016;663.7;675.2;679.2;657.3;-1.70
06/07/2016;672.7;663.7;678.4;662.2;1.36
07/07/2016;635.3;672.7;676.2;605.0;-5.57
08/07/2016;662.8;635.3;663.4;630.2;4.33
09/07/2016;651.8;662.8;663.5;620.7;-1.65
10/07/2016;647.1;651.8;652.0;636.8;-0.72
11/07/2016;646.7;647.1;657.5;640.0;-0.06
12/07/2016;670.6;646.7;673.2;644.6;3.69
13/07/2016;661.2;670.6;672.0;656.0;-1.40
14/07/2016;657.3;661.2;661.9;646.3;-0.59
15/07/2016;664.2;657.3;667.5;656.5;1.06
16/07/2016;660.7;664.2;665.4;655.7;-0.53
17/07/2016;676.3;660.7;680.9;660.1;2.37
18/07/2016;670.4;676.3;680.4;664.6;-0.88
19/07/2016;671.1;670.4;673.2;663.6;0.11
20/07/2016;664.4;671.1;672.3;659.5;-1.00
21/07/2016;664.6;664.4;666.5;657.8;0.03
22/07/2016;651.1;664.6;669.4;645.7;-2.03
23/07/2016;655.2;651.1;658.2;648.0;0.62
24/07/2016;659.3;655.2;664.2;651.0;0.63
25/07/2016;654.0;659.3;662.5;651.1;-0.80
26/07/2016;654.4;654.0;657.8;643.5;0.06
27/07/2016;654.5;654.4;659.1;646.0;0.02
28/07/2016;654.1;654.5;658.0;650.8;-0.06
29/07/2016;655.4;654.1;657.4;651.0;0.20
30/07/2016;654.7;655.4;657.5;652.1;-0.11
31/07/2016;621.9;654.7;654.9;621.4;-5.02
01/08/2016;607.0;621.9;627.9;603.5;-2.39
02/08/2016;513.4;607.0;613.8;471.4;-15.42
03/08/2016;566.4;513.4;573.1;514.1;10.32
04/08/2016;576.2;566.4;584.9;559.5;1.73
05/08/2016;574.7;576.2;580.0;565.8;-0.27
06/08/2016;586.5;574.7;596.7;565.3;2.05
07/08/2016;590.8;586.5;596.0;580.9;0.75
08/08/2016;589.2;590.8;594.2;585.4;-0.27
09/08/2016;585.3;589.2;591.2;581.1;-0.68
10/08/2016;590.9;585.3;600.5;580.9;0.97
11/08/2016;587.8;590.9;599.2;585.4;-0.52
12/08/2016;587.1;587.8;591.1;582.2;-0.12
13/08/2016;584.6;587.1;590.1;582.8;-0.43
14/08/2016;569.1;584.6;585.8;559.9;-2.66
15/08/2016;567.0;569.1;575.0;559.3;-0.37
16/08/2016;580.2;567.0;583.4;563.4;2.34
17/08/2016;572.3;580.2;581.1;568.7;-1.35
18/08/2016;573.4;572.3;579.5;570.8;0.18
19/08/2016;574.6;573.4;577.9;566.3;0.20
20/08/2016;582.6;574.6;583.5;572.3;1.40
21/08/2016;580.7;582.6;585.3;577.8;-0.33
22/08/2016;587.5;580.7;591.9;577.1;1.17
23/08/2016;583.6;587.5;589.9;578.6;-0.67
24/08/2016;579.7;583.6;584.5;576.8;-0.67
25/08/2016;578.0;579.7;580.7;570.8;-0.29
26/08/2016;579.4;578.0;582.7;575.8;0.24
27/08/2016;570.3;579.4;580.4;567.3;-1.56
28/08/2016;575.0;570.3;576.3;569.2;0.81
29/08/2016;574.2;575.0;578.6;571.4;-0.13
30/08/2016;577.3;574.2;579.9;572.5;0.54
31/08/2016;573.9;577.3;578.3;571.7;-0.60
01/09/2016;572.0;573.9;705.0;569.4;-0.33
02/09/2016;575.3;572.0;577.6;569.3;0.58
03/09/2016;598.8;575.3;605.0;572.6;4.09
04/09/2016;609.5;598.8;615.2;590.8;1.79
05/09/2016;605.8;609.5;610.6;598.8;-0.62
06/09/2016;610.4;605.8;612.0;603.5;0.77
07/09/2016;613.2;610.4;616.5;606.2;0.45
08/09/2016;625.6;613.2;629.3;611.3;2.02
09/09/2016;623.2;625.6;627.6;617.3;-0.39
10/09/2016;624.5;623.2;627.5;621.1;0.22
11/09/2016;605.6;624.5;630.8;592.8;-3.03
12/09/2016;608.0;605.6;610.6;603.0;0.39
13/09/2016;608.6;608.0;612.0;604.9;0.10
14/09/2016;609.5;608.6;612.2;606.4;0.15
15/09/2016;608.1;609.5;610.7;605.1;-0.23
16/09/2016;607.8;608.1;610.4;605.2;-0.05
17/09/2016;607.1;607.8;609.6;604.5;-0.12
18/09/2016;610.7;607.1;612.4;605.2;0.60
19/09/2016;609.8;610.7;612.4;607.0;-0.14
20/09/2016;609.2;609.8;611.3;605.9;-0.10
21/09/2016;597.2;609.2;608.8;591.7;-1.98
22/09/2016;595.6;597.2;599.8;592.8;-0.26
23/09/2016;602.9;595.6;603.7;594.1;1.22
24/09/2016;602.6;602.9;605.9;600.5;-0.05
25/09/2016;601.5;602.6;604.9;598.3;-0.18
26/09/2016;606.5;601.5;608.5;598.2;0.84
27/09/2016;605.5;606.5;609.0;601.7;-0.18
28/09/2016;604.7;605.5;606.9;602.6;-0.13
29/09/2016;604.7;604.7;607.2;602.0;0.00
30/09/2016;608.1;604.7;608.8;602.3;0.57
01/10/2016;613.4;608.1;615.0;607.1;0.87
02/10/2016;610.7;613.4;614.2;607.7;-0.44
03/10/2016;611.6;610.7;613.2;608.5;0.15
04/10/2016;609.0;611.6;612.7;606.5;-0.43
05/10/2016;611.8;609.0;613.7;608.0;0.47
06/10/2016;611.0;611.8;612.7;608.5;-0.14
07/10/2016;616.0;611.0;619.4;609.1;0.83
08/10/2016;617.7;616.0;619.6;614.9;0.26
09/10/2016;615.8;617.7;618.3;613.0;-0.30
10/10/2016;617.3;615.8;618.8;612.8;0.25
11/10/2016;640.5;617.3;642.3;615.6;3.75
12/10/2016;636.0;640.5;642.5;632.2;-0.70
13/10/2016;635.6;636.0;639.5;632.3;-0.06
14/10/2016;637.9;635.6;640.5;630.7;0.37
15/10/2016;637.0;637.9;641.4;635.1;-0.14
16/10/2016;640.1;637.0;642.2;636.4;0.49
17/10/2016;637.4;640.1;641.3;634.9;-0.43
18/10/2016;635.3;637.4;639.3;632.2;-0.32
19/10/2016;629.1;635.3;637.3;624.1;-0.99
20/10/2016;628.3;629.1;630.8;625.5;-0.11
21/10/2016;630.5;628.3;633.3;627.6;0.34
22/10/2016;655.5;630.5;659.9;629.7;3.97
23/10/2016;653.0;655.5;661.2;648.8;-0.37
24/10/2016;650.5;653.0;654.3;645.7;-0.39
25/10/2016;651.0;650.5;662.5;647.7;0.08
26/10/2016;674.7;651.0;678.4;651.4;3.64
27/10/2016;682.3;674.7;687.9;672.3;1.13
28/10/2016;686.2;682.3;688.4;678.6;0.58
29/10/2016;715.0;686.2;720.2;685.2;4.18
30/10/2016;697.3;715.0;714.9;689.5;-2.47
31/10/2016;698.7;697.3;707.2;682.2;0.20
01/11/2016;726.8;698.7;734.4;695.2;4.02
02/11/2016;733.5;726.8;735.8;718.1;0.93
03/11/2016;684.9;733.5;744.4;670.4;-6.63
04/11/2016;702.1;684.9;706.6;681.3;2.51
05/11/2016;702.1;702.1;706.4;694.0;0.00
06/11/2016;709.9;702.1;714.1;697.6;1.11
07/11/2016;705.4;709.9;711.7;698.3;-0.64
08/11/2016;710.9;705.4;714.6;701.0;0.78
09/11/2016;721.4;710.9;741.2;707.1;1.48
10/11/2016;714.6;721.4;723.0;707.3;-0.95
11/11/2016;715.0;714.6;719.8;711.7;0.06
12/11/2016;704.3;715.0;717.4;701.1;-1.50
13/11/2016;702.0;704.3;705.6;685.0;-0.33
14/11/2016;704.6;702.0;708.0;696.1;0.37
15/11/2016;711.1;704.6;716.9;697.9;0.93
16/11/2016;740.3;711.1;746.0;708.1;4.10
17/11/2016;737.5;740.3;751.9;730.1;-0.37
18/11/2016;747.0;737.5;751.4;731.0;1.28
19/11/2016;747.9;747.0;755.3;737.4;0.12
20/11/2016;728.5;747.9;752.3;712.8;-2.59
21/11/2016;736.2;728.5;744.3;726.5;1.05
22/11/2016;749.3;736.2;754.0;730.6;1.79
23/11/2016;741.1;749.3;750.9;731.3;-1.10
24/11/2016;735.3;741.1;744.2;726.2;-0.78
25/11/2016;740.4;735.3;741.3;729.0;0.69
26/11/2016;734.1;740.4;741.0;725.6;-0.84
27/11/2016;729.4;734.1;738.3;727.1;-0.64
28/11/2016;733.3;729.4;738.1;727.7;0.53
29/11/2016;732.6;733.3;737.0;727.8;-0.10
30/11/2016;742.5;732.6;745.4;730.6;1.36
01/12/2016;752.6;742.5;755.5;741.1;1.37
02/12/2016;770.9;752.6;779.0;752.3;2.43
03/12/2016;764.2;770.9;772.3;755.8;-0.87
04/12/2016;766.4;764.2;769.2;758.8;0.28
05/12/2016;754.3;766.4;769.2;746.0;-1.57
06/12/2016;758.2;754.3;762.5;750.9;0.51
07/12/2016;765.6;758.2;769.0;754.3;0.97
08/12/2016;768.5;765.6;773.4;761.2;0.38
09/12/2016;770.5;768.5;773.5;765.0;0.26
10/12/2016;774.0;770.5;777.0;769.2;0.46
11/12/2016;767.9;774.0;774.2;763.0;-0.79
12/12/2016;778.5;767.9;781.3;767.9;1.38
13/12/2016;778.7;778.5;790.3;767.8;0.03
14/12/2016;776.5;778.7;780.8;771.0;-0.29
15/12/2016;775.2;776.5;780.3;773.1;-0.17
16/12/2016;782.0;775.2;783.9;773.3;0.88
17/12/2016;787.2;782.0;791.6;779.4;0.65
18/12/2016;789.0;787.2;791.3;783.8;0.23
19/12/2016;789.8;789.0;793.7;786.3;0.10
20/12/2016;799.1;789.8;800.0;787.1;1.18
21/12/2016;829.2;799.1;833.1;796.0;3.77
22/12/2016;860.2;829.2;874.7;828.9;3.73
23/12/2016;917.2;860.2;920.3;858.0;6.63
24/12/2016;891.1;917.2;920.5;880.8;-2.85
25/12/2016;891.1;891.1;895.2;851.4;0.00
26/12/2016;898.4;891.1;909.3;885.9;0.82
27/12/2016;925.8;898.4;937.9;893.4;3.05
28/12/2016;972.2;925.8;974.5;925.5;5.01
29/12/2016;971.1;972.2;982.6;949.2;-0.11
30/12/2016;959.0;971.1;971.6;927.4;-1.24
31/12/2016;963.4;959.0;965.5;942.4;0.45
01/01/2017;995.4;963.4;1001.6;956.1;3.33
02/01/2017;1017.0;995.4;1031.7;990.2;2.17
03/01/2017;1033.3;1017.0;1035.5;1006.5;1.60
04/01/2017;1135.4;1033.3;1148.5;1022.3;9.88
05/01/2017;989.3;1135.4;1150.6;874.5;-12.86
06/01/2017;886.2;989.3;1027.4;852.5;-10.43
07/01/2017;888.9;886.2;900.9;806.7;0.31
08/01/2017;900.9;888.9;936.1;875.8;1.35
09/01/2017;899.8;900.9;910.5;870.9;-0.12
10/01/2017;904.4;899.8;911.3;890.1;0.51
11/01/2017;785.4;904.4;917.7;751.6;-13.15
12/01/2017;810.1;785.4;828.2;739.5;3.14
13/01/2017;824.8;810.1;835.0;771.0;1.82
14/01/2017;819.6;824.8;838.9;808.3;-0.63
15/01/2017;821.2;819.6;826.4;808.6;0.19
16/01/2017;827.3;821.2;836.7;817.7;0.75
17/01/2017;899.7;827.3;906.4;825.0;8.74
18/01/2017;872.0;899.7;913.7;845.9;-3.07
19/01/2017;895.2;872.0;905.3;870.7;2.66
20/01/2017;892.9;895.2;901.5;878.9;-0.26
21/01/2017;919.8;892.9;928.9;889.5;3.02
22/01/2017;918.8;919.8;938.4;888.6;-0.11
23/01/2017;921.5;918.8;928.0;910.8;0.29
24/01/2017;893.8;921.5;925.6;889.2;-3.01
25/01/2017;894.4;893.8;905.7;883.6;0.07
26/01/2017;915.6;894.4;919.3;893.5;2.36
27/01/2017;918.0;915.6;922.6;907.9;0.27
28/01/2017;918.5;918.0;921.9;912.8;0.05
29/01/2017;914.5;918.5;922.4;912.7;-0.43
30/01/2017;920.7;914.5;922.3;911.5;0.68
31/01/2017;965.5;920.7;967.5;917.4;4.86
01/02/2017;982.4;965.5;986.6;959.8;1.75
02/02/2017;1004.0;982.4;1009.1;973.5;2.19
03/02/2017;1013.0;1004.0;1023.7;989.2;0.90
04/02/2017;1031.8;1013.0;1041.0;1000.4;1.86
05/02/2017;1016.1;1031.8;1033.7;1004.0;-1.53
06/02/2017;1024.7;1016.1;1030.6;1010.8;0.84
07/02/2017;1049.6;1024.7;1054.1;1019.9;2.43
